0055,元大MSCI金融,市,2023/12/12,,23.77,0.01,0.04,109,2.6,23.76,23.78,23.78,23.73,0.21,,,    ,    ,    ,    ,    
0061,元大寶滬深,市,2023/12/12,,16.24,0.21,1.31,248,4.03,16.03,16.21,16.33,16.2,0.81,,,    ,    ,    ,    ,    
006201,元大富櫃50,櫃,2023/12/12,,19.89,0.12,0.61,26,0.52,19.77,19.93,19.95,19.85,0.51,,,    ,    ,    ,    ,    
006207,復華滬深,市,2023/12/12,,21.45,0.27,1.27,107,2.29,21.18,21.42,21.45,21.42,0.14,,,    ,    ,    ,    ,    
00625K,富邦上証+R,市,2023/12/12,,6.3,0,0,0,0,6.3,6.3,6.3,6.3,0,,,    ,    ,    ,    ,    
00632R,元大台灣50反1,市,2023/12/12,,4.61,-0.01,-0.22,74519,342,4.62,4.59,4.62,4.58,0.87,,,    ,    ,    ,    ,    
00634R,富邦上証反1,市,2023/12/12,,5.01,-0.07,-1.38,583,2.93,5.08,5.02,5.02,5,0.39,,,    ,    ,    ,    ,    
00635U,期元大S&P黃金,市,2023/12/12,,24.15,-0.16,-0.66,363,8.77,24.31,24.14,24.16,24.1,0.25,,,    ,    ,    ,    ,    
00636,國泰中國A50,市,2023/12/12,,18.86,0.23,1.23,1520,28.7,18.63,18.83,18.92,18.77,0.81,,,    ,    ,    ,    ,    
00636K,國泰中國A50+U,市,2023/12/12,,6.01,0.11,1.86,0,0,5.9,6.01,6.01,6.01,0,,,    ,    ,    ,    ,    
00637L,元大滬深300正2,市,2023/12/12,,11.59,0.28,2.48,57403,666,11.31,11.63,11.68,11.5,1.59,,,    ,    ,    ,    ,    
00638R,元大滬深300反1,市,2023/12/12,,10.61,-0.11,-1.03,1390,14.7,10.72,10.58,10.62,10.56,0.56,,,    ,    ,    ,    ,    
00639,富邦深100,市,2023/12/12,,10.3,0.09,0.88,179,1.84,10.21,10.26,10.32,10.26,0.59,,,    ,    ,    ,    ,    
00641R,富邦日本反1,市,2023/12/12,,7.67,0.01,0.13,399,3.05,7.66,7.61,7.67,7.61,0.78,,,    ,    ,    ,    ,    
00642U,期元大S&P石油,市,2023/12/12,,15.81,0.03,0.19,2436,38.4,15.78,15.73,15.82,15.69,0.82,,,    ,    ,    ,    ,    
00643,群益深証中小,市,2023/12/12,,11.9,0.1,0.85,111,1.32,11.8,11.95,11.95,11.86,0.76,,,    ,    ,    ,    ,    
00643K,群益深証中小+R,市,2023/12/12,,2.71,0,0,0,0,2.71,2.71,2.71,2.71,0,,,    ,    ,    ,    ,    
00648R,元大S&P500反1,市,2023/12/12,,6.41,-0.02,-0.31,690,4.42,6.43,6.4,6.41,6.39,0.31,,,    ,    ,    ,    ,    
00650L,復華香港正2,市,2023/12/12,,8.74,0.28,3.31,13093,114,8.46,8.71,8.78,8.58,2.36,,,    ,    ,    ,    ,    
00651R,復華香港反1,市,2023/12/12,,9.86,-0.15,-1.5,422,4.16,10.01,9.9,9.93,9.81,1.2,,,    ,    ,    ,    ,    
00654R,富邦印度反1,市,2023/12/12,,7.1,0,0,32,0.23,7.1,7.08,7.1,7.07,0.42,,,    ,    ,    ,    ,    
00655L,國泰中國A50正2,市,2023/12/12,,20.32,0.52,2.63,2377,48.4,19.8,20.36,20.5,20.13,1.87,,,    ,    ,    ,    ,    
00656R,國泰中國A50反1,市,2023/12/12,,9.46,-0.12,-1.25,447,4.22,9.58,9.42,9.46,9.42,0.42,,,    ,    ,    ,    ,    
00657K,國泰日經225+U,市,2023/12/12,,12.35,0.06,0.49,0,0,12.29,12.35,12.35,12.35,0,,,    ,    ,    ,    ,    
00664R,國泰臺灣加權反1,市,2023/12/12,,5.19,-0.01,-0.19,3539,18.3,5.2,5.16,5.19,5.15,0.77,,,    ,    ,    ,    ,    
00665L,富邦恒生國企正2,市,2023/12/12,,5.48,0.28,5.38,46402,252,5.2,5.38,5.49,5.32,3.27,,,    ,    ,    ,    ,    
00666R,富邦恒生國企反1,市,2023/12/12,,17,-0.38,-2.19,309,5.27,17.38,17.1,17.18,16.93,1.44,,,    ,    ,    ,    ,    
00668K,國泰美國道瓊+U,市,2023/12/12,,13.23,0.05,0.38,0,0,13.18,13.23,13.23,13.23,0,,,    ,    ,    ,    ,    
00669R,國泰美國道瓊反1,市,2023/12/12,,7.51,-0.03,-0.4,1962,14.7,7.54,7.5,7.51,7.49,0.27,,,    ,    ,    ,    ,    
00671R,富邦NASDAQ反1,市,2023/12/12,,4.51,-0.06,-1.31,10199,46,4.57,4.51,4.52,4.5,0.44,,,    ,    ,    ,    ,    
00673R,期元大S&P原油反1,市,2023/12/12,,8.46,-0.01,-0.12,6878,58.4,8.47,8.49,8.52,8.44,0.94,,,    ,    ,    ,    ,    
00674R,期元大S&P黃金反1,市,2023/12/12,,12.27,0.03,0.25,1095,13.5,12.24,12.29,12.31,12.27,0.33,,,    ,    ,    ,    ,    
00676R,富邦臺灣加權反1,市,2023/12/12,,2.87,0,0,5247,15,2.87,2.86,2.88,2.85,1.05,,,    ,    ,    ,    ,    
00680L,元大美債20正2,市,2023/12/12,,9.36,0.09,0.97,48651,452,9.27,9.28,9.36,9.24,1.29,,,    ,    ,    ,    ,    
00681R,元大美債20反1,市,2023/12/12,,19.92,-0.06,-0.3,258,5.15,19.98,19.99,20.01,19.92,0.45,,,    ,    ,    ,    ,    
00682U,期元大美元指數,市,2023/12/12,,20.88,0,0,0,0,20.88,20.88,20.88,20.88,0,,,    ,    ,    ,    ,    
00683L,期元大美元指正2,市,2023/12/12,,22.21,-0.04,-0.18,181,4.03,22.25,22.26,22.26,22.21,0.22,,,    ,    ,    ,    ,    
00684R,期元大美元指反1,市,2023/12/12,,15.72,0.02,0.13,12,0.19,15.7,15.64,15.72,15.64,0.51,,,    ,    ,    ,    ,    
00686R,群益臺灣加權反1,市,2023/12/12,,3.09,-0.01,-0.32,90,0.28,3.1,3.08,3.09,3.08,0.32,,,    ,    ,    ,    ,    
00688L,國泰20年美債正2,市,2023/12/12,,9.15,0.04,0.44,35362,322,9.11,9.08,9.15,9.05,1.1,,,    ,    ,    ,    ,    
00689R,國泰20年美債反1,市,2023/12/12,,20.68,-0.06,-0.29,18,0.37,20.74,20.74,20.74,20.68,0.29,,,    ,    ,    ,    ,    
00700,富邦恒生國企,市,2023/12/12,,11.03,0.21,1.94,182,2.01,10.82,10.91,11.1,10.91,1.76,,,    ,    ,    ,    ,    
00702,國泰標普低波高息,市,2023/12/12,,21.13,-0.04,-0.19,150,3.16,21.17,21.1,21.14,21.1,0.19,,,    ,    ,    ,    ,    
00703,台新MSCI中國,市,2023/12/12,,13.83,0.28,2.07,108,1.49,13.55,13.8,13.86,13.8,0.44,,,    ,    ,    ,    ,    
00706L,期元大S&P日圓正2,市,2023/12/12,,7.58,0,0,23133,175,7.58,7.53,7.59,7.53,0.79,,,    ,    ,    ,    ,    
00710B,復華彭博非投等債,市,2023/12/12,,18.84,0.01,0.05,322,6.06,18.83,18.8,18.87,18.8,0.37,,,    ,    ,    ,    ,    
00711B,復華彭博新興債,市,2023/12/12,,16.03,0.01,0.06,161,2.58,16.02,16,16.03,16,0.19,,,    ,    ,    ,    ,    
00712,復華富時不動產,市,2023/12/12,,9.78,0.05,0.51,13964,136,9.73,9.75,9.78,9.74,0.41,,,    ,    ,    ,    ,    
00714,群益道瓊美國地產,市,2023/12/12,,18.92,0.05,0.26,369,6.98,18.87,18.89,18.92,18.89,0.16,,,    ,    ,    ,    ,    
00715L,期街口布蘭特正2,市,2023/12/12,,13.07,0.04,0.31,17064,221,13.03,13,13.07,12.86,1.61,,,    ,    ,    ,    ,    
00717,富邦美國特別股,市,2023/12/12,,14.84,-0.02,-0.13,142,2.1,14.86,14.82,14.84,14.82,0.13,,,    ,    ,    ,    ,    
00718B,富邦中國政策債,櫃,2023/12/12,,19.91,0.02,0.1,163,3.25,19.89,19.92,19.92,19.91,0.05,,,    ,    ,    ,    ,    
00730,富邦臺灣優質高息,市,2023/12/12,,19.74,0.18,0.92,938,18.5,19.56,19.66,19.74,19.63,0.56,,,    ,    ,    ,    ,    
00734B,台新JPM新興債,櫃,2023/12/12,,15.59,-0.01,-0.06,1016,15.8,15.6,15.6,15.6,15.59,0.06,,,    ,    ,    ,    ,    
00736,國泰新興市場,市,2023/12/12,,19.85,0.13,0.66,103,2.05,19.72,19.85,19.85,19.85,0,,,    ,    ,    ,    ,    
00738U,期元大道瓊白銀,市,2023/12/12,,21.67,-0.05,-0.23,834,18,21.72,21.62,21.69,21.59,0.46,,,    ,    ,    ,    ,    
00739,元大MSCI A股,市,2023/12/12,,20.06,0.21,1.06,19,0.38,19.85,20.05,20.07,20.04,0.15,,,    ,    ,    ,    ,    
00752,中信中國50,市,2023/12/12,,16.38,0.31,1.93,2136,35,16.07,16.27,16.45,16.23,1.37,,,    ,    ,    ,    ,    
00753L,中信中國50正2,市,2023/12/12,,7.11,0.33,4.87,15135,107,6.78,7,7.13,6.98,2.21,,,    ,    ,    ,    ,    
00763U,期街口道瓊銅,市,2023/12/12,,23.47,-0.09,-0.38,31,0.73,23.56,23.47,23.47,23.45,0.08,,,    ,    ,    ,    ,    
00771,元大US高息特別股,市,2023/12/12,,16.19,-0.07,-0.43,29,0.46,16.26,16.23,16.23,16.17,0.37,,,    ,    ,    ,    ,    
00783,富邦中証500,市,2023/12/12,,18.66,0.2,1.08,33,0.61,18.46,18.66,18.66,18.66,0,,,    ,    ,    ,    ,    
00852L,國泰美國道瓊正2,市,2023/12/12,,21.49,0.21,0.99,376,8.08,21.28,21.46,21.5,21.45,0.23,,,    ,    ,    ,    ,    
00877,復華中國5G,櫃,2023/12/12,,10.19,0.02,0.2,1400,14.4,10.17,10.3,10.33,10.19,1.38,,,    ,    ,    ,    ,    
00878,國泰永續高股息,市,2023/12/12,,20.63,0.02,0.1,51073,1055,20.61,20.69,20.7,20.61,0.44,,,    ,    ,    ,    ,    
00881,國泰台灣5G+,市,2023/12/12,,17.65,0.03,0.17,7776,138,17.62,17.71,17.77,17.62,0.85,,,    ,    ,    ,    ,    
00882,中信中國高股息,市,2023/12/12,,10.21,0.18,1.79,21118,214,10.03,10.1,10.21,10.09,1.2,,,    ,    ,    ,    ,    
00885,富邦越南,市,2023/12/12,,11.91,0.01,0.08,7114,85,11.9,11.93,11.99,11.91,0.67,,,    ,    ,    ,    ,    
00887,永豐中國科技50大,櫃,2023/12/12,,11.5,0.02,0.17,77,0.89,11.48,11.5,11.74,11.5,2.09,,,    ,    ,    ,    ,    
00888,永豐台灣ESG,櫃,2023/12/12,,13.94,0.05,0.36,3363,46.9,13.89,13.97,13.98,13.92,0.43,,,    ,    ,    ,    ,    
00891,中信關鍵半導體,市,2023/12/12,,15.81,0.15,0.96,9378,148,15.66,15.8,15.84,15.77,0.45,,,    ,    ,    ,    ,    
00892,富邦台灣半導體,市,2023/12/12,,13.79,0.11,0.8,3567,49.2,13.68,13.8,13.83,13.77,0.44,,,    ,    ,    ,    ,    
00893,國泰智能電動車,市,2023/12/12,,17.2,0.12,0.7,18481,318,17.08,17.23,17.25,17.2,0.29,,,    ,    ,    ,    ,    
00894,中信小資高價30,市,2023/12/12,,15.45,0.07,0.46,1149,17.8,15.38,15.53,15.57,15.44,0.85,,,    ,    ,    ,    ,    
00895,富邦未來車,市,2023/12/12,,19.3,0.02,0.1,2257,43.6,19.28,19.3,19.33,19.29,0.21,,,    ,    ,    ,    ,    
00896,中信綠能及電動車,市,2023/12/12,,15.84,0.01,0.06,3024,47.9,15.83,15.9,15.9,15.81,0.57,,,    ,    ,    ,    ,    
00897,富邦基因免疫生技,市,2023/12/12,,6.95,0,0,1355,9.42,6.95,6.95,6.97,6.94,0.43,,,    ,    ,    ,    ,    
00898,國泰基因免疫革命,市,2023/12/12,,6.83,0.01,0.15,566,3.86,6.82,6.8,6.83,6.8,0.44,,,    ,    ,    ,    ,    
00899,FT潔淨能源,市,2023/12/12,,17.63,-0.09,-0.51,23,0.41,17.72,17.66,17.66,17.63,0.17,,,    ,    ,    ,    ,    
00900,富邦特選高股息30,市,2023/12/12,,13.52,0.09,0.67,24075,326,13.43,13.48,13.56,13.48,0.6,,,    ,    ,    ,    ,    
00901,永豐智能車供應鏈,市,2023/12/12,,14.76,0.01,0.07,1229,18.2,14.75,14.84,14.85,14.74,0.75,,,    ,    ,    ,    ,    
00902,中信電池及儲能,市,2023/12/12,,9.71,0.01,0.1,2865,27.8,9.7,9.71,9.73,9.68,0.52,,,    ,    ,    ,    ,    
00903,富邦元宇宙,市,2023/12/12,,11.92,-0.03,-0.25,818,9.76,11.95,11.95,11.95,11.91,0.33,,,    ,    ,    ,    ,    
00904,新光臺灣半導體30,市,2023/12/12,,14.85,0.13,0.88,1623,24.1,14.72,14.86,14.88,14.82,0.41,,,    ,    ,    ,    ,    
00905,FT臺灣Smart,市,2023/12/12,,10.17,0.05,0.49,2461,25,10.12,10.17,10.19,10.15,0.4,,,    ,    ,    ,    ,    
00907,永豐優息存股,市,2023/12/12,,14.76,0.06,0.41,3888,57.4,14.7,14.75,14.8,14.73,0.48,,,    ,    ,    ,    ,    
00908,富邦入息REITs+,市,2023/12/12,,12.05,0.04,0.33,334,4.02,12.01,12.06,12.06,12.01,0.42,,,    ,    ,    ,    ,    
00909,國泰數位支付服務,市,2023/12/12,,20.65,-0.28,-1.34,607,12.5,20.93,20.67,20.67,20.62,0.24,,,    ,    ,    ,    ,    
00910,第一金太空衛星,市,2023/12/12,,16.07,-0.02,-0.12,122,1.95,16.09,16.06,16.09,16.06,0.19,,,    ,    ,    ,    ,    
00911,兆豐洲際半導體,市,2023/12/12,,22.29,0.87,4.06,133,2.97,21.42,22.18,22.29,22.18,0.51,,,    ,    ,    ,    ,    
00912,中信臺灣智慧50,市,2023/12/12,,15.43,0.07,0.46,1017,15.7,15.36,15.44,15.47,15.42,0.33,,,    ,    ,    ,    ,    
00913,兆豐台灣晶圓製造,市,2023/12/12,,17.75,0.13,0.74,95,1.69,17.62,17.75,17.78,17.72,0.34,,,    ,    ,    ,    ,    
00915,凱基優選高股息30,市,2023/12/12,,22.57,0.22,0.98,9752,220,22.35,22.4,22.62,22.4,0.98,,,    ,    ,    ,    ,    
00916,國泰全球品牌50,市,2023/12/12,,19.12,-0.04,-0.21,151,2.88,19.16,19.17,19.17,19.11,0.31,,,    ,    ,    ,    ,    
00917,中信特選金融,市,2023/12/12,,16.68,0.07,0.42,258,4.29,16.61,16.65,16.68,16.65,0.18,,,    ,    ,    ,    ,    
00918,大華優利高填息30,市,2023/12/12,,22.15,0.32,1.47,56158,1242,21.83,22,22.2,22,0.92,,,    ,    ,    ,    ,    
00919,群益台灣精選高息,市,2023/12/12,,22.37,0.18,0.81,177030,3962,22.19,22.3,22.46,22.29,0.77,,,    ,    ,    ,    ,    
00920,富邦ESG綠色電力,市,2023/12/12,,14.22,-0.07,-0.49,224,3.19,14.29,14.29,14.29,14.2,0.63,,,    ,    ,    ,    ,    
00921,兆豐龍頭等權重,市,2023/12/12,,17.9,-0.04,-0.22,2103,37.7,17.94,17.98,18.01,17.88,0.72,,,    ,    ,    ,    ,    
00922,國泰台灣領袖50,市,2023/12/12,,16.29,0.03,0.18,7395,121,16.26,16.32,16.37,16.27,0.62,,,    ,    ,    ,    ,    
00923,群益台ESG低碳50,市,2023/12/12,,16.78,0.05,0.3,5922,99.5,16.73,16.82,16.86,16.75,0.66,,,    ,    ,    ,    ,    
00924,復華S&P500成長,市,2023/12/12,,17.5,0.05,0.29,802,14,17.45,17.47,17.51,17.47,0.23,,,    ,    ,    ,    ,    
00925,新光標普電動車,市,2023/12/12,,16.08,0.14,0.88,315,5.06,15.94,16.04,16.08,16.04,0.25,,,    ,    ,    ,    ,    
00926,凱基全球菁英55,市,2023/12/12,,16.71,0.08,0.48,177,2.95,16.63,16.7,16.71,16.69,0.12,,,    ,    ,    ,    ,    
00927,群益半導體收益,市,2023/12/12,,17.02,0.18,1.07,2633,44.8,16.84,16.99,17.04,16.98,0.36,,,    ,    ,    ,    ,    
00928,中信上櫃ESG30,櫃,2023/12/12,,16.15,0.13,0.81,1259,20.3,16.02,16.1,16.16,16.1,0.37,,,    ,    ,    ,    ,    
00929,復華台灣科技優息,市,2023/12/12,,19.05,0.27,1.44,98393,1871,18.78,18.89,19.07,18.88,1.01,,,    ,    ,    ,    ,    
00930,永豐ESG低碳高息,市,2023/12/12,,17.96,0.19,1.07,2924,52.5,17.77,17.83,17.99,17.83,0.9,,,    ,    ,    ,    ,    
00931B,統一美債20年,櫃,2023/12/12,,14.75,0,0,14819,218,14.75,14.75,14.76,14.7,0.41,,,    ,    ,    ,    ,    
00932,兆豐永續高息等權,市,2023/12/12,,16.2,0.13,0.81,2897,46.9,16.07,16.13,16.2,16.13,0.44,,,    ,    ,    ,    ,    
00933B,國泰10Y+金融債,櫃,2023/12/12,,16.34,0.04,0.25,15645,255,16.3,16.3,16.34,16.27,0.43,,,    ,    ,    ,    ,    
00934,中信成長高股息,市,2023/12/12,,16.8,0.1,0.6,19227,323,16.7,16.82,16.85,16.78,0.42,,,    ,    ,    ,    ,    
00935,野村臺灣新科技50,市,2023/12/12,,16.62,0.05,0.3,8884,148,16.57,16.63,16.68,16.58,0.6,,,    ,    ,    ,    ,    
00936,台新永續高息中小,市,2023/12/12,,16.11,0.27,1.7,10646,171,15.84,15.91,16.13,15.91,1.39,,,    ,    ,    ,    ,    
00937B,群益ESG投等債20+,櫃,2023/12/12,,15.9,0.09,0.57,52575,831,15.81,15.81,15.94,15.75,1.2,,,    ,    ,    ,    ,    
01001T,土銀富邦R1,市,2023/12/12,,14.1,0,0,194,2.73,14.1,14.07,14.1,14.07,0.21,,,    ,    ,    ,    ,    
01002T,土銀國泰R1,市,2023/12/12,,17.05,0.05,0.29,41,0.7,17,17,17.05,16.97,0.47,,,    ,    ,    ,    ,    
01004T,土銀富邦R2,市,2023/12/12,,13.29,0,0,204,2.71,13.29,13.25,13.29,13.25,0.3,,,    ,    ,    ,    ,    
01007T,兆豐國泰R2,市,2023/12/12,,16.4,-0.01,-0.06,17,0.28,16.41,16.42,16.5,16.4,0.61,,,    ,    ,    ,    ,    
01009T,王道圓滿R1,市,2023/12/12,,8.03,0,0,6,0.05,8.03,8.03,8.03,8.03,0,,,    ,    ,    ,    ,    
01010T,京城樂富R1,市,2023/12/12,,10.06,0,0,1,0.01,10.06,10.06,10.06,10.06,0,,,    ,    ,    ,    ,    
020000,富邦特選蘋果N,市,2023/12/12,,9.35,0,0,0,0,9.35,9.35,9.35,9.35,0,,,    ,    ,    ,    ,    
020001,富邦存股雙十N,櫃,2023/12/12,,9.65,0.07,0.73,10,0.1,9.58,9.65,9.65,9.65,0,,,    ,    ,    ,    ,    
020002,元富新中國N,市,2023/12/12,,11.16,0,0,0,0,11.3,11.16,11.16,11.16,0,,,    ,    ,    ,    ,    
020011,統一微波高息20N,市,2023/12/12,,8.17,0,0,0,0,8.21,8.17,8.17,8.17,0,,,    ,    ,    ,    ,    
020012,富邦行動通訊N,市,2023/12/12,,9.78,0,0,0,0,9.72,9.78,9.78,9.78,0,,,    ,    ,    ,    ,    
020015,統一MSCI美低波N,市,2023/12/12,,15.2,0,0,0,0,15.2,15.2,15.2,15.2,0,,,    ,    ,    ,    ,    
020016,統一MSCI美科技N,市,2023/12/12,,22.65,0,0,0,0,22.49,22.65,22.65,22.65,0,,,    ,    ,    ,    ,    
020018,統一價值成長30N,市,2023/12/12,,19.48,0.14,0.72,14,0.27,19.34,19.44,19.48,19.44,0.21,,,    ,    ,    ,    ,    
020019,統一特選台灣5GN,市,2023/12/12,,14.91,0.01,0.07,19,0.28,14.9,14.98,14.98,14.91,0.47,,,    ,    ,    ,    ,    
02001B,統一美國政府債N,櫃,2023/12/12,,8.07,0,0,0,0,8.11,8.07,8.07,8.07,0,,,    ,    ,    ,    ,    
02001L,富邦蘋果正二N,市,2023/12/12,,16.88,-0.15,-0.88,78,1.33,17.03,17.23,17.26,16.87,2.29,,,    ,    ,    ,    ,    
02001R,富邦蘋果反一N,市,2023/12/12,,1.99,-0.01,-0.5,1,0,2.02,1.99,1.99,1.99,0,,,    ,    ,    ,    ,    
02001S,策元大加權策略N,市,2023/12/12,,5.85,0,0,0,0,5.85,5.85,5.85,5.85,0,,,    ,    ,    ,    ,    
020020,元大台股領航N,市,2023/12/12,,8.24,0,0,85,0.7,8.24,8.27,8.28,8.24,0.49,,,    ,    ,    ,    ,    
020023,元大櫃買半導體N,櫃,2023/12/12,,6.09,0.12,2.01,128,0.78,5.97,6.05,6.1,6.05,0.84,,,    ,    ,    ,    ,    
020024,兆豐富櫃200N,櫃,2023/12/12,,6.55,0,0,0,0,6.52,6.55,6.55,6.55,0,,,    ,    ,    ,    ,    
020025,統一亞洲半導體N,櫃,2023/12/12,,8.36,0.1,1.21,54,0.45,8.26,8.35,8.38,8.35,0.36,,,    ,    ,    ,    ,    
020026,兆豐上櫃ESG電菁N,櫃,2023/12/12,,5.41,0,0,0,0,5.32,5.41,5.41,5.41,0,,,    ,    ,    ,    ,    
020027,元大上櫃ESG成長N,櫃,2023/12/12,,5.53,0.11,2.03,704,3.87,5.42,5.42,5.53,5.42,2.03,,,    ,    ,    ,    ,    
020028,元大特選電動車N,市,2023/12/12,,7.4,-0.04,-0.54,177,1.32,7.44,7.5,7.5,7.39,1.48,,,    ,    ,    ,    ,    
020029,元大ESG高股息N,市,2023/12/12,,6.86,0.05,0.73,127,0.87,6.81,6.82,6.9,6.82,1.17,,,    ,    ,    ,    ,    
02002L,兆豐富櫃200正二N,櫃,2023/12/12,,7.29,0.04,0.55,4,0.03,7.25,7.29,7.29,7.29,0,,,    ,    ,    ,    ,    
020030,統一智慧電動車N,市,2023/12/12,,4.89,0.01,0.2,84,0.41,4.88,4.91,4.92,4.89,0.61,,,    ,    ,    ,    ,    
020031,統一IC設計臺灣N,市,2023/12/12,,5.81,0.04,0.69,148,0.86,5.77,5.82,5.85,5.79,1.04,,,    ,    ,    ,    ,    
020032,元大綠能N,市,2023/12/12,,5.31,0.01,0.19,6,0.03,5.3,5.32,5.32,5.31,0.19,,,    ,    ,    ,    ,    
020033,統一恒生科期N,櫃,2023/12/12,,3.24,0.06,1.89,16,0.05,3.18,3.26,3.26,3.24,0.63,,,    ,    ,    ,    ,    
020034,元大IC設計N,市,2023/12/12,,7.49,0.07,0.94,60,0.45,7.42,7.51,7.52,7.49,0.4,,,    ,    ,    ,    ,    
020035,元大上櫃ESG高息N,櫃,2023/12/12,,6.84,0.04,0.59,35,0.24,6.8,6.87,6.88,6.84,0.59,,,    ,    ,    ,    ,    
020036,元大金融配息N,市,2023/12/12,,5.45,0.02,0.37,4,0.02,5.43,5.45,5.45,5.45,0,,,    ,    ,    ,    ,    
020037,元大金融高股息N,市,2023/12/12,,5.58,0.01,0.18,21,0.12,5.57,5.57,5.59,5.57,0.36,,,    ,    ,    ,    ,    
020038,元大ESG配息N,市,2023/12/12,,5.92,0.05,0.85,139,0.82,5.87,5.9,5.95,5.9,0.85,,,    ,    ,    ,    ,    
020039,元大加權N,市,2023/12/12,,5.2,0.01,0.19,352,1.83,5.19,5.22,5.23,5.19,0.77,,,    ,    ,    ,    ,    
1103,嘉泥,市,2023/12/12,,19.15,-0.05,-0.26,131,2.5,19.2,19.1,19.15,19,0.78,73.7,0.59,    ,    ,    ,    ,    
1108,幸福,市,2023/12/12,,15.8,0.5,3.27,2783,43.9,15.3,15.6,15.95,15.55,2.61,8.59,1.28,    ,    ,    ,    ,    
1109,信大,市,2023/12/12,,18.05,0,0,199,3.6,18.05,18.05,18.1,18,0.55,10.6,0.77,    ,    ,    ,    ,    
1110,東泥,市,2023/12/12,,18.8,0,0,118,2.22,18.8,18.75,18.95,18.65,1.6,40,1.2,    ,    ,    ,    ,    
1201,味全,市,2023/12/12,,19.2,0.1,0.52,165,3.17,19.1,19.15,19.25,19.1,0.79,68.6,1.31,    ,    ,    ,    ,    
1213,大飲,市,2023/12/12,,6.41,-0.14,-2.14,46,0.3,6.55,6.43,6.43,6.41,0.31,,1.35,    ,    ,    ,    ,    
1217,愛之味,市,2023/12/12,,11.65,-0.1,-0.85,1290,15,11.75,11.75,11.75,11.6,1.28,35.3,0.85,    ,    ,    ,    ,    
1218,泰山,市,2023/12/12,,21.8,0.05,0.23,463,10.1,21.75,21.9,21.9,21.7,0.92,2.04,0.89,    ,    ,    ,    ,    
1219,福壽,市,2023/12/12,,19.4,-0.05,-0.26,285,5.51,19.45,19.45,19.45,19.3,0.77,25.9,1.44,    ,    ,    ,    ,    
1220,台榮,市,2023/12/12,,14.3,0.25,1.78,462,6.58,14.05,14.15,14.3,14.15,1.07,31.8,1.12,    ,    ,    ,    ,    
1236,宏亞,市,2023/12/12,,23.95,0.25,1.05,27,0.64,23.7,23.85,23.95,23.8,0.63,66.5,0.87,    ,    ,    ,    ,    
1304,台聚,市,2023/12/12,,19.25,-0.2,-1.03,3899,75.1,19.45,19.55,19.55,19.25,1.54,31.6,0.86,    ,    ,    ,    ,    
1305,華夏,市,2023/12/12,,22.55,-0.15,-0.66,878,19.8,22.7,22.7,22.85,22.5,1.54,40.3,1.36,    ,    ,    ,    ,    
1308,亞聚,市,2023/12/12,,24.35,0.6,2.53,1835,44.4,23.75,23.75,24.35,23.6,3.16,25.4,1.06,    ,    ,    ,    ,    
1309,台達化,市,2023/12/12,,16.55,-0.15,-0.9,479,7.96,16.7,16.8,16.8,16.55,1.5,,0.96,    ,    ,    ,    ,    
1310,台苯,市,2023/12/12,,15.9,-0.05,-0.31,573,9.11,15.95,16,16.05,15.85,1.25,,1.32,    ,    ,    ,    ,    
1312,國喬,市,2023/12/12,,15.45,0.25,1.64,7011,107,15.2,15.1,15.45,15,2.96,,0.45,    ,    ,    ,    ,    
1313,聯成,市,2023/12/12,,15.5,-0.05,-0.32,1274,19.7,15.55,15.55,15.6,15.4,1.29,,0.68,    ,    ,    ,    ,    
1314,中石化,市,2023/12/12,,9.62,-0.04,-0.41,8458,81.6,9.66,9.64,9.74,9.61,1.35,,0.47,    ,    ,    ,    ,    
1316,上曜,市,2023/12/12,,12.7,-0.1,-0.78,2167,27.6,12.8,13,13,12.6,3.13,,1.08,    ,    ,    ,    ,    
1324,地球,市,2023/12/12,,18.55,-2,-9.73,7586,143,20.55,20.55,20.55,18.5,9.98,32,1.43,    ,    ,    ,    ,    
1336,台翰,櫃,2023/12/12,,21.8,0.1,0.46,36,0.78,21.7,21.5,21.8,21.4,1.84,17.6,0.94,    ,    ,    ,    ,    
1337,再生-KY,市,2023/12/12,,7.18,-0.01,-0.14,216,1.55,7.19,7.2,7.24,7.15,1.25,,0.42,    ,    ,    ,    ,    
1340,勝悅-KY,市,2023/12/12,,11.4,-0.05,-0.44,84,0.95,11.45,11.5,11.5,11.35,1.31,,0.4,    ,    ,    ,    ,    
1409,新纖,市,2023/12/12,,15.4,0,0,1361,20.9,15.4,15.4,15.45,15.3,0.97,36.7,0.69,    ,    ,    ,    ,    
1413,宏洲,市,2023/12/12,,8.24,0,0,19,0.16,8.24,8.18,8.24,8.17,0.85,,0.97,    ,    ,    ,    ,    
1414,東和,市,2023/12/12,,17.6,-0.05,-0.28,63,1.1,17.65,17.55,17.6,17.5,0.57,251,1.25,    ,    ,    ,    ,    
1416,廣豐,市,2023/12/12,,11.55,0.1,0.87,556,6.44,11.45,11.6,11.65,11.5,1.31,19.2,0.6,    ,    ,    ,    ,    
1417,嘉裕,市,2023/12/12,,12,0,0,146,1.74,12,12.05,12.05,11.9,1.25,36.4,0.86,    ,    ,    ,    ,    
1418,東華,市,2023/12/12,,20.95,-0.05,-0.24,18,0.37,21,21.5,21.5,20.75,3.57,39.5,0.99,    ,    ,    ,    ,    
