6791,虎門科技,櫃,12月12日,,86.3,-2.4,-2.71,25,2.21,88.7,88,88,86,2.25,21.6,4.09,    ,    ,    ,    ,    
6792,詠業,市,12月12日,,89.9,1.3,1.47,91,8.15,88.6,88.6,90,88.6,1.58,17.6,2.53,    ,    ,    ,    ,    
6841,長佳智能,櫃,12月12日,,96.2,-0.7,-0.72,358,34.6,96.9,97,97,96.1,0.93,67.7,4.65,    ,    ,    ,    ,    
6846,綠茵,櫃,12月12日,,75.8,-0.1,-0.13,17,1.25,75.9,75.1,76.4,75.1,1.71,15.3,2.67,    ,    ,    ,    ,    
6854,錼創科技-KY創,市,12月12日,,99.3,-0.2,-0.2,23,2.28,99.5,99.5,99.5,98.9,0.6,,5.05,    ,    ,    ,    ,    
6861,睿生光電,市,12月12日,,86.6,0,0,32,2.78,86.6,86.6,86.9,86.3,0.69,24.3,2.72,    ,    ,    ,    ,    
6869,雲豹能源-創,市,12月12日,,89.9,-1,-1.1,142,12.7,90.9,90.1,90.1,88.6,1.65,9.65,2.8,    ,    ,    ,    ,    
8050,廣積,櫃,12月12日,,83.4,-0.9,-1.07,"1,406",118,84.3,84.8,85.2,83.4,2.14,10.9,2.16,    ,    ,    ,    ,    
8054,安國,櫃,12月12日,,99.5,-0.1,-0.1,"20,642","2,020",99.6,101,102,95.2,6.83,,3.2,    ,    ,    ,    ,    
8091,翔名,櫃,12月12日,,91.3,-0.9,-0.98,165,15.2,92.2,92.3,92.3,91.3,1.08,13.7,1.43,    ,    ,    ,    ,    
8109,博大,櫃,12月12日,,97,0.5,0.52,58,5.65,96.5,96.7,97.1,96.5,0.62,11.8,2.74,    ,    ,    ,    ,    
8426,紅木-KY,櫃,12月12日,,84.4,7.6,9.9,"3,778",305,76.8,79,84.4,76.5,10.3,17.8,4.48,    ,    ,    ,    ,    
8433,弘帆,櫃,12月12日,,89.6,-0.2,-0.22,325,29.1,89.8,90,90.9,88.8,2.34,10.5,2.21,    ,    ,    ,    ,    
8924,大田,櫃,12月12日,,87.2,-0.6,-0.68,73,6.39,87.8,88.5,88.5,87,1.71,8.69,1.87,    ,    ,    ,    ,    
9943,好樂迪,市,12月12日,,90.3,0.1,0.11,187,16.8,90.2,90.1,90.6,89.9,0.78,9.51,2.88,    ,    ,    ,    ,    
9951,皇田,櫃,12月12日,,78,-0.4,-0.51,422,33.2,78.4,79.5,79.5,78,1.91,12.7,1.65,    ,    ,    ,    ,    
